experiment_id,phase,regime,workload_scenario,routing_algorithm,config_type,train_test_split,is_priority_subset,seed,request_id,timestamp,request_type,request_duration,concurrency,request_rate,server_1_cpu,server_1_memory,server_1_connections,server_1_response_time,server_1_network_latency,server_1_queue_length,server_2_cpu,server_2_memory,server_2_connections,server_2_response_time,server_2_network_latency,server_2_queue_length,server_3_cpu,server_3_memory,server_3_connections,server_3_response_time,server_3_network_latency,server_3_queue_length,selected_server,ml_predicted_server,ml_confidence,ml_fallback,best_server,actual_response_time,response_time_ms,request_success,status_code,priority,deadline_slack_ms,request_start,request_end
p12_exp_01_low_rr_seen,phase12,low_load,low_load,round_robin,seen_configuration,train,False,42,p12_exp_01_low_rr_seen_1,1788873246.804521,process,0.02,2,6.0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-2,,,False,server-2,37.699,37.699,True,200,NORMAL,,11362.6357861,11362.6734853
p12_exp_01_low_rr_seen,phase12,low_load,low_load,round_robin,seen_configuration,train,False,42,p12_exp_01_low_rr_seen_2,1788873246.9721642,process,0.02,2,6.0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,1,20.0,1.5,0,server-3,,,False,server-3,47.841,47.841,True,200,NORMAL,,11362.8029958,11362.8508372
p12_exp_01_low_rr_seen,phase12,low_load,low_load,round_robin,seen_configuration,train,False,42,p12_exp_01_low_rr_seen_3,1788873247.1394522,process,0.02,2,6.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,48.488,48.488,True,200,NORMAL,,11362.9702913,11363.0187793
p12_exp_01_low_rr_seen,phase12,low_load,low_load,round_robin,seen_configuration,train,False,42,p12_exp_01_low_rr_seen_4,1788873247.3068645,process,0.02,2,6.0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-2,,,False,server-2,35.043,35.043,True,200,NORMAL,,11363.1377311,11363.1727737
p12_exp_01_low_rr_seen,phase12,low_load,low_load,round_robin,seen_configuration,train,False,42,p12_exp_01_low_rr_seen_5,1788873247.4739506,process,0.02,2,6.0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,1,20.0,1.5,0,server-3,,,False,server-3,46.66,46.66,True,200,NORMAL,,11363.3046924,11363.3513526
p12_exp_01_low_rr_seen,phase12,low_load,low_load,round_robin,seen_configuration,train,False,42,p12_exp_01_low_rr_seen_6,1788873247.640788,process,0.02,2,6.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,46.604,46.604,True,200,NORMAL,,11363.4716174,11363.5182213
p12_exp_01_low_rr_seen,phase12,low_load,low_load,round_robin,seen_configuration,train,False,42,p12_exp_01_low_rr_seen_7,1788873247.8079808,process,0.02,2,6.0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-2,,,False,server-2,34.279,34.279,True,200,NORMAL,,11363.6386855,11363.6729643
p12_exp_01_low_rr_seen,phase12,low_load,low_load,round_robin,seen_configuration,train,False,42,p12_exp_01_low_rr_seen_8,1788873247.9751017,process,0.02,2,6.0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,1,20.0,1.5,0,server-3,,,False,server-3,45.987,45.987,True,200,NORMAL,,11363.8058281,11363.8518149
p12_exp_01_low_rr_seen,phase12,low_load,low_load,round_robin,seen_configuration,train,False,42,p12_exp_01_low_rr_seen_9,1788873248.1423905,process,0.02,2,6.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,45.618,45.618,True,200,NORMAL,,11363.9730233,11364.0186415
p12_exp_01_low_rr_seen,phase12,low_load,low_load,round_robin,seen_configuration,train,False,42,p12_exp_01_low_rr_seen_10,1788873248.309806,process,0.02,2,6.0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-2,,,False,server-2,56.309,56.309,True,200,NORMAL,,11364.1405255,11364.1968341
p12_exp_01_low_rr_seen,phase12,low_load,low_load,round_robin,seen_configuration,train,False,42,p12_exp_01_low_rr_seen_11,1788873248.4770472,process,0.02,2,6.0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,1,20.0,1.5,0,server-3,,,False,server-3,45.556,45.556,True,200,NORMAL,,11364.3077585,11364.3533145
p12_exp_01_low_rr_seen,phase12,low_load,low_load,round_robin,seen_configuration,train,False,42,p12_exp_01_low_rr_seen_12,1788873248.6438615,process,0.02,2,6.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,46.363,46.363,True,200,NORMAL,,11364.4745865,11364.5209495
p12_exp_01_low_rr_seen,phase12,low_load,low_load,round_robin,seen_configuration,train,False,42,p12_exp_01_low_rr_seen_13,1788873248.811139,process,0.02,2,6.0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-2,,,False,server-2,63.621,63.621,True,200,NORMAL,,11364.6418835,11364.7055046
p12_exp_01_low_rr_seen,phase12,low_load,low_load,round_robin,seen_configuration,train,False,42,p12_exp_01_low_rr_seen_14,1788873248.9781733,process,0.02,2,6.0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,1,20.0,1.5,0,server-3,,,False,server-3,55.503,55.503,True,200,NORMAL,,11364.8089416,11364.8644447
p12_exp_01_low_rr_seen,phase12,low_load,low_load,round_robin,seen_configuration,train,False,42,p12_exp_01_low_rr_seen_15,1788873249.1455152,process,0.02,2,6.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,25.653,25.653,True,200,NORMAL,,11364.9762268,11365.0018794
p12_exp_01_low_rr_seen,phase12,low_load,low_load,round_robin,seen_configuration,train,False,42,p12_exp_01_low_rr_seen_16,1788873249.3126256,process,0.02,2,6.0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-2,,,False,server-2,66.857,66.857,True,200,NORMAL,,11365.1434349,11365.2102917
p12_exp_01_low_rr_seen,phase12,low_load,low_load,round_robin,seen_configuration,train,False,42,p12_exp_01_low_rr_seen_17,1788873249.4797904,process,0.02,2,6.0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,1,20.0,1.5,0,server-3,,,False,server-3,30.305,30.305,True,200,NORMAL,,11365.3106806,11365.340986
p12_exp_01_low_rr_seen,phase12,low_load,low_load,round_robin,seen_configuration,train,False,42,p12_exp_01_low_rr_seen_18,1788873249.646849,process,0.02,2,6.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,24.673,24.673,True,200,NORMAL,,11365.4775355,11365.5022081
p12_exp_01_low_rr_seen,phase12,low_load,low_load,round_robin,seen_configuration,train,False,42,p12_exp_01_low_rr_seen_19,1788873249.8138154,process,0.02,2,6.0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-2,,,False,server-2,53.199,53.199,True,200,NORMAL,,11365.6444985,11365.6976972
p12_exp_01_low_rr_seen,phase12,low_load,low_load,round_robin,seen_configuration,train,False,42,p12_exp_01_low_rr_seen_20,1788873249.9807904,process,0.02,2,6.0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,1,20.0,1.5,0,server-3,,,False,server-3,45.671,45.671,True,200,NORMAL,,11365.8116979,11365.8573689
p12_exp_01_low_rr_seen,phase12,low_load,low_load,round_robin,seen_configuration,train,False,42,p12_exp_01_low_rr_seen_21,1788873250.147945,process,0.02,2,6.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,29.875,29.875,True,200,NORMAL,,11365.9788092,11366.0086841
p12_exp_01_low_rr_seen,phase12,low_load,low_load,round_robin,seen_configuration,train,False,42,p12_exp_01_low_rr_seen_22,1788873250.315318,process,0.02,2,6.0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-2,,,False,server-2,53.649,53.649,True,200,NORMAL,,11366.1461174,11366.1997665
p12_exp_01_low_rr_seen,phase12,low_load,low_load,round_robin,seen_configuration,train,False,42,p12_exp_01_low_rr_seen_23,1788873250.48267,process,0.02,2,6.0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,1,20.0,1.5,0,server-3,,,False,server-3,51.35,51.35,True,200,NORMAL,,11366.3134159,11366.364766
p12_exp_01_low_rr_seen,phase12,low_load,low_load,round_robin,seen_configuration,train,False,42,p12_exp_01_low_rr_seen_24,1788873250.649793,process,0.02,2,6.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,58.329,58.329,True,200,NORMAL,,11366.4807392,11366.5390681
p12_exp_01_low_rr_seen,phase12,low_load,low_load,round_robin,seen_configuration,train,False,42,p12_exp_01_low_rr_seen_25,1788873250.8173022,process,0.02,2,6.0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-2,,,False,server-2,65.128,65.128,True,200,NORMAL,,11366.6480962,11366.7132239
p12_exp_01_low_rr_seen,phase12,low_load,low_load,round_robin,seen_configuration,train,False,42,p12_exp_01_low_rr_seen_26,1788873250.9844966,process,0.02,2,6.0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,1,20.0,1.5,0,server-3,,,False,server-3,57.852,57.852,True,200,NORMAL,,11366.8152539,11366.8731055
p12_exp_01_low_rr_seen,phase12,low_load,low_load,round_robin,seen_configuration,train,False,42,p12_exp_01_low_rr_seen_27,1788873251.151592,process,0.02,2,6.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,29.119,29.119,True,200,NORMAL,,11366.9822704,11367.0113891
p12_exp_01_low_rr_seen,phase12,low_load,low_load,round_robin,seen_configuration,train,False,42,p12_exp_01_low_rr_seen_28,1788873251.318717,process,0.02,2,6.0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-2,,,False,server-2,28.116,28.116,True,200,NORMAL,,11367.1494613,11367.1775777
p12_exp_01_low_rr_seen,phase12,low_load,low_load,round_robin,seen_configuration,train,False,42,p12_exp_01_low_rr_seen_29,1788873251.4860303,process,0.02,2,6.0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,1,20.0,1.5,0,server-3,,,False,server-3,58.278,58.278,True,200,NORMAL,,11367.3168568,11367.375135
p12_exp_01_low_rr_seen,phase12,low_load,low_load,round_robin,seen_configuration,train,False,42,p12_exp_01_low_rr_seen_30,1788873251.6530788,process,0.02,2,6.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,55.846,55.846,True,200,NORMAL,,11367.4838737,11367.5397201
p12_exp_01_low_rr_seen,phase12,low_load,low_load,round_robin,seen_configuration,train,False,42,p12_exp_01_low_rr_seen_31,1788873251.8204126,process,0.02,2,6.0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-2,,,False,server-2,66.935,66.935,True,200,NORMAL,,11367.6512438,11367.7181788
p12_exp_01_low_rr_seen,phase12,low_load,low_load,round_robin,seen_configuration,train,False,42,p12_exp_01_low_rr_seen_32,1788873251.987846,process,0.02,2,6.0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,1,20.0,1.5,0,server-3,,,False,server-3,65.87,65.87,True,200,NORMAL,,11367.8186127,11367.8844829
p12_exp_01_low_rr_seen,phase12,low_load,low_load,round_robin,seen_configuration,train,False,42,p12_exp_01_low_rr_seen_33,1788873252.1551926,process,0.02,2,6.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,41.034,41.034,True,200,NORMAL,,11367.9859772,11368.0270115
p12_exp_01_low_rr_seen,phase12,low_load,low_load,round_robin,seen_configuration,train,False,42,p12_exp_01_low_rr_seen_34,1788873252.3222528,process,0.02,2,6.0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-2,,,False,server-2,26.178,26.178,True,200,NORMAL,,11368.1529858,11368.179164
p12_exp_01_low_rr_seen,phase12,low_load,low_load,round_robin,seen_configuration,train,False,42,p12_exp_01_low_rr_seen_35,1788873252.4892895,process,0.02,2,6.0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,1,20.0,1.5,0,server-3,,,False,server-3,51.752,51.752,True,200,NORMAL,,11368.3200013,11368.3717533
p12_exp_02_low_lc_seen,phase12,low_load,low_load,least_connections,seen_configuration,train,False,43,p12_exp_02_low_lc_seen_1,1788873253.7533364,process,0.02,3,8.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,53.107,53.107,True,200,NORMAL,,11369.5847359,11369.6378425
p12_exp_02_low_lc_seen,phase12,low_load,low_load,least_connections,seen_configuration,train,False,43,p12_exp_02_low_lc_seen_2,1788873253.8805282,process,0.02,3,8.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,53.228,53.228,True,200,NORMAL,,11369.7113351,11369.7645636
p12_exp_02_low_lc_seen,phase12,low_load,low_load,least_connections,seen_configuration,train,False,43,p12_exp_02_low_lc_seen_3,1788873254.0057526,process,0.02,3,8.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,48.534,48.534,True,200,NORMAL,,11369.8365713,11369.885105
p12_exp_02_low_lc_seen,phase12,low_load,low_load,least_connections,seen_configuration,train,False,43,p12_exp_02_low_lc_seen_4,1788873254.1311586,process,0.02,3,8.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,60.723,60.723,True,200,NORMAL,,11369.9619244,11370.0226472
p12_exp_02_low_lc_seen,phase12,low_load,low_load,least_connections,seen_configuration,train,False,43,p12_exp_02_low_lc_seen_5,1788873254.256543,process,0.02,3,8.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,59.582,59.582,True,200,NORMAL,,11370.0872796,11370.1468618
p12_exp_02_low_lc_seen,phase12,low_load,low_load,least_connections,seen_configuration,train,False,43,p12_exp_02_low_lc_seen_6,1788873254.3821466,process,0.02,3,8.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,49.834,49.834,True,200,NORMAL,,11370.2128807,11370.2627145
p12_exp_02_low_lc_seen,phase12,low_load,low_load,least_connections,seen_configuration,train,False,43,p12_exp_02_low_lc_seen_7,1788873254.5078688,process,0.02,3,8.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,59.407,59.407,True,200,NORMAL,,11370.3386508,11370.3980581
p12_exp_02_low_lc_seen,phase12,low_load,low_load,least_connections,seen_configuration,train,False,43,p12_exp_02_low_lc_seen_8,1788873254.6331544,process,0.02,3,8.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,58.632,58.632,True,200,NORMAL,,11370.4638907,11370.5225226
p12_exp_02_low_lc_seen,phase12,low_load,low_load,least_connections,seen_configuration,train,False,43,p12_exp_02_low_lc_seen_9,1788873254.758528,process,0.02,3,8.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,65.916,65.916,True,200,NORMAL,,11370.5893621,11370.6552782
p12_exp_02_low_lc_seen,phase12,low_load,low_load,least_connections,seen_configuration,train,False,43,p12_exp_02_low_lc_seen_10,1788873254.883917,process,0.02,3,8.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,62.59,62.59,True,200,NORMAL,,11370.7146469,11370.7772366
p12_exp_02_low_lc_seen,phase12,low_load,low_load,least_connections,seen_configuration,train,False,43,p12_exp_02_low_lc_seen_11,1788873255.0091958,process,0.02,3,8.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,52.644,52.644,True,200,NORMAL,,11370.8398956,11370.8925393
p12_exp_02_low_lc_seen,phase12,low_load,low_load,least_connections,seen_configuration,train,False,43,p12_exp_02_low_lc_seen_12,1788873255.134815,process,0.02,3,8.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,52.705,52.705,True,200,NORMAL,,11370.9655512,11371.0182566
p12_exp_02_low_lc_seen,phase12,low_load,low_load,least_connections,seen_configuration,train,False,43,p12_exp_02_low_lc_seen_13,1788873255.2602313,process,0.02,3,8.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,40.466,40.466,True,200,NORMAL,,11371.0909613,11371.1314268
p12_exp_02_low_lc_seen,phase12,low_load,low_load,least_connections,seen_configuration,train,False,43,p12_exp_02_low_lc_seen_14,1788873255.38585,process,0.02,3,8.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,27.729,27.729,True,200,NORMAL,,11371.2166713,11371.2444002
p12_exp_02_low_lc_seen,phase12,low_load,low_load,least_connections,seen_configuration,train,False,43,p12_exp_02_low_lc_seen_15,1788873255.5113842,process,0.02,3,8.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,47.565,47.565,True,200,NORMAL,,11371.3421248,11371.3896894
p12_exp_02_low_lc_seen,phase12,low_load,low_load,least_connections,seen_configuration,train,False,43,p12_exp_02_low_lc_seen_16,1788873255.6368403,process,0.02,3,8.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,42.479,42.479,True,200,NORMAL,,11371.4675309,11371.5100103
p12_exp_02_low_lc_seen,phase12,low_load,low_load,least_connections,seen_configuration,train,False,43,p12_exp_02_low_lc_seen_17,1788873255.7619772,process,0.02,3,8.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,55.584,55.584,True,200,NORMAL,,11371.5926771,11371.6482616
p12_exp_02_low_lc_seen,phase12,low_load,low_load,least_connections,seen_configuration,train,False,43,p12_exp_02_low_lc_seen_18,1788873255.887379,process,0.02,3,8.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,34.341,34.341,True,200,NORMAL,,11371.7183302,11371.7526709
p12_exp_02_low_lc_seen,phase12,low_load,low_load,least_connections,seen_configuration,train,False,43,p12_exp_02_low_lc_seen_19,1788873256.013168,process,0.02,3,8.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,59.322,59.322,True,200,NORMAL,,11371.8438968,11371.9032192
p12_exp_02_low_lc_seen,phase12,low_load,low_load,least_connections,seen_configuration,train,False,43,p12_exp_02_low_lc_seen_20,1788873256.1385176,process,0.02,3,8.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,61.756,61.756,True,200,NORMAL,,11371.9692194,11372.0309759
p12_exp_02_low_lc_seen,phase12,low_load,low_load,least_connections,seen_configuration,train,False,43,p12_exp_02_low_lc_seen_21,1788873256.264135,process,0.02,3,8.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,59.327,59.327,True,200,NORMAL,,11372.0948507,11372.1541777
p12_exp_02_low_lc_seen,phase12,low_load,low_load,least_connections,seen_configuration,train,False,43,p12_exp_02_low_lc_seen_22,1788873256.3903403,process,0.02,3,8.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,55.983,55.983,True,200,NORMAL,,11372.2210551,11372.2770376
p12_exp_02_low_lc_seen,phase12,low_load,low_load,least_connections,seen_configuration,train,False,43,p12_exp_02_low_lc_seen_23,1788873256.51633,process,0.02,3,8.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,60.164,60.164,True,200,NORMAL,,11372.3471301,11372.407294
p12_exp_02_low_lc_seen,phase12,low_load,low_load,least_connections,seen_configuration,train,False,43,p12_exp_02_low_lc_seen_24,1788873256.641657,process,0.02,3,8.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,59.474,59.474,True,200,NORMAL,,11372.4723519,11372.5318263
p12_exp_02_low_lc_seen,phase12,low_load,low_load,least_connections,seen_configuration,train,False,43,p12_exp_02_low_lc_seen_25,1788873256.76712,process,0.02,3,8.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,41.825,41.825,True,200,NORMAL,,11372.5980104,11372.6398358
p12_exp_02_low_lc_seen,phase12,low_load,low_load,least_connections,seen_configuration,train,False,43,p12_exp_02_low_lc_seen_26,1788873256.8924837,process,0.02,3,8.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,53.604,53.604,True,200,NORMAL,,11372.7232873,11372.7768913
p12_exp_02_low_lc_seen,phase12,low_load,low_load,least_connections,seen_configuration,train,False,43,p12_exp_02_low_lc_seen_27,1788873257.0177293,process,0.02,3,8.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,44.673,44.673,True,200,NORMAL,,11372.8484176,11372.8930909
p12_exp_02_low_lc_seen,phase12,low_load,low_load,least_connections,seen_configuration,train,False,43,p12_exp_02_low_lc_seen_28,1788873257.1431253,process,0.02,3,8.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,59.889,59.889,True,200,NORMAL,,11372.9739545,11373.0338435
p12_exp_02_low_lc_seen,phase12,low_load,low_load,least_connections,seen_configuration,train,False,43,p12_exp_02_low_lc_seen_29,1788873257.2684078,process,0.02,3,8.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,58.538,58.538,True,200,NORMAL,,11373.0991952,11373.157733
p12_exp_02_low_lc_seen,phase12,low_load,low_load,least_connections,seen_configuration,train,False,43,p12_exp_02_low_lc_seen_30,1788873257.3940158,process,0.02,3,8.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,58.003,58.003,True,200,NORMAL,,11373.224725,11373.2827278
p12_exp_02_low_lc_seen,phase12,low_load,low_load,least_connections,seen_configuration,train,False,43,p12_exp_02_low_lc_seen_31,1788873257.519593,process,0.02,3,8.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,57.281,57.281,True,200,NORMAL,,11373.3503798,11373.4076612
p12_exp_02_low_lc_seen,phase12,low_load,low_load,least_connections,seen_configuration,train,False,43,p12_exp_02_low_lc_seen_32,1788873257.6450276,process,0.02,3,8.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,27.464,27.464,True,200,NORMAL,,11373.4757568,11373.503221
p12_exp_02_low_lc_seen,phase12,low_load,low_load,least_connections,seen_configuration,train,False,43,p12_exp_02_low_lc_seen_33,1788873257.7704475,process,0.02,3,8.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,31.645,31.645,True,200,NORMAL,,11373.6013321,11373.6329768
p12_exp_02_low_lc_seen,phase12,low_load,low_load,least_connections,seen_configuration,train,False,43,p12_exp_02_low_lc_seen_34,1788873257.895856,process,0.02,3,8.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,45.957,45.957,True,200,NORMAL,,11373.7265993,11373.7725558
p12_exp_02_low_lc_seen,phase12,low_load,low_load,least_connections,seen_configuration,train,False,43,p12_exp_02_low_lc_seen_35,1788873258.021193,process,0.02,3,8.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,30.935,30.935,True,200,NORMAL,,11373.8519527,11373.882888
p12_exp_03_low_iphash_unseen,phase12,low_load,low_load,ip_hash,unseen_configuration,test_unseen,False,44,p12_exp_03_low_iphash_unseen_1,1788873259.8302922,process,0.015,1,4.5,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,50.548,50.548,True,200,NORMAL,,11375.6619832,11375.7125314
p12_exp_03_low_iphash_unseen,phase12,low_load,low_load,ip_hash,unseen_configuration,test_unseen,False,44,p12_exp_03_low_iphash_unseen_2,1788873260.05431,process,0.015,1,4.5,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,38.854,38.854,True,200,NORMAL,,11375.8851225,11375.9239767
